Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2011,2011,2011,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,371,-1,N/A,,371,,3326,3326,,0
H3,2011,2011,2011,6,1,0,M,678,Sao Tome and Principe,STP,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,130,-1,N/A,,130,,85,85,,0
H3,2012,2012,2012,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1540,-1,N/A,,1540,,12065,12065,,0
H3,2012,2012,2012,6,1,0,M,678,Sao Tome and Principe,STP,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,10,-1,N/A,,10,,105,105,,0
H3,2012,2012,2012,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,301,-1,N/A,,301,,5736,5736,,0
H3,2012,2012,2012,6,1,0,M,678,Sao Tome and Principe,STP,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,484,-1,N/A,,484,,1561,1561,,0
H3,2012,2012,2012,6,1,0,M,678,Sao Tome and Principe,STP,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,745,-1,N/A,,745,,4663,4663,,0
H3,2013,2013,2013,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,156,-1,N/A,,156,,1598,1598,,0
H3,2013,2013,2013,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,156,-1,N/A,,156,,1598,1598,,0
H3,2013,2013,2013,6,1,0,X,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,30,-1,N/A,,30,,656,,656,0
H3,2013,2013,2013,6,1,0,X,678,Sao Tome and Principe,STP,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,30,-1,N/A,,30,,656,,656,0
H3,2014,2014,2014,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,169,-1,N/A,,169,,9312,9312,,0
H3,2014,2014,2014,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,88,-1,N/A,,88,,6005,6005,,0
H3,2014,2014,2014,6,1,0,M,678,Sao Tome and Principe,STP,768,Togo,TGO,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,-1,N/A,,1,,16,16,,0
H3,2014,2014,2014,6,1,0,M,678,Sao Tome and Principe,STP,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,80,-1,N/A,,80,,3291,3291,,0
H3,2015,2015,2015,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1690,-1,N/A,,1690,,15724,15724,,0
H3,2015,2015,2015,6,1,0,M,678,Sao Tome and Principe,STP,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,100,-1,N/A,,100,,435,435,,0
H3,2015,2015,2015,6,1,0,M,678,Sao Tome and Principe,STP,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,959,-1,N/A,,959,,6031,6031,,0
H3,2015,2015,2015,6,1,0,M,678,Sao Tome and Principe,STP,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,7,-1,N/A,,7,,19,19,,0
H3,2015,2015,2015,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,614,-1,N/A,,614,,9197,9197,,0
H3,2015,2015,2015,6,1,0,M,678,Sao Tome and Principe,STP,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,10,-1,N/A,,10,,42,42,,0
H3,2016,2016,2016,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1026,-1,N/A,,1026,,12650,12650,,0
H3,2016,2016,2016,6,1,0,M,678,Sao Tome and Principe,STP,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,375,-1,N/A,,375,,1409,1409,,0
H3,2016,2016,2016,6,1,0,M,678,Sao Tome and Principe,STP,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,342,-1,N/A,,342,,7807,7807,,0
H3,2016,2016,2016,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,164,-1,N/A,,164,,2126,2126,,0
H3,2016,2016,2016,6,1,0,M,678,Sao Tome and Principe,STP,768,Togo,TGO,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,10,-1,N/A,,10,,45,45,,0
H3,2016,2016,2016,6,1,0,M,678,Sao Tome and Principe,STP,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,65,-1,N/A,,65,,26,26,,0
H3,2016,2016,2016,6,1,0,M,678,Sao Tome and Principe,STP,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,70,-1,N/A,,70,,1238,1238,,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1177,8,kg,1177,1177,,24148,24148.632,14731.32,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,478,8,kg,478,478,,15041,15041.605,6657.401,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,699,8,kg,699,699,,9107,9107.027,8073.919,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,156,China,CHN,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,51,8,kg,51,51,,601,601.345,503.523,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,156,China,CHN,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,51,8,kg,51,51,,601,601.345,503.523,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,208,Denmark,DNK,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,8,kg,3,3,,2059,2059.931,1693.28,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,208,Denmark,DNK,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,460,8,kg,460,460,,14795,14795.846,6451.796,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,208,Denmark,DNK,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,463,8,kg,463,463,,16855,16855.778,8145.076,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,620,Portugal,PRT,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,658,8,kg,658,658,,6581,6581.259,5972.471,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,620,Portugal,PRT,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,18,8,kg,18,18,,245,245.758,205.605,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,620,Portugal,PRT,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,640,8,kg,640,640,,6335,6335.501,5766.865,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,899,"Areas, nes",_X ,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,5,8,kg,5,5,,110,110.25,110.25,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,899,"Areas, nes",_X ,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,5,8,kg,5,5,,110,110.25,110.25,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,156,China,CHN,0,World,W00,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,121,8,kg,121,121,,5919,5919.845,5522.276,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,121,8,kg,121,121,,5919,5919.845,5522.276,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,156,China,CHN,156,China,CHN,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,51,8,kg,51,51,,601,601.345,503.523,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,156,China,CHN,156,China,CHN,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,51,8,kg,51,51,,601,601.345,503.523,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,156,China,CHN,620,Portugal,PRT,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,70,8,kg,70,70,,5318,5318.499,5018.753,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,156,China,CHN,620,Portugal,PRT,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,70,8,kg,70,70,,5318,5318.499,5018.753,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,43,8,kg,43,43,,4968,4968.657,3469.408,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,208,Denmark,DNK,0,World,W00,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,40,8,kg,40,40,,2908,2908.726,1776.128,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,208,Denmark,DNK,0,World,W00,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,8,kg,3,3,,2059,2059.931,1693.28,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,208,Denmark,DNK,208,Denmark,DNK,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,43,8,kg,43,43,,4968,4968.657,3469.408,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,208,Denmark,DNK,208,Denmark,DNK,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,40,8,kg,40,40,,2908,2908.726,1776.128,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,208,Denmark,DNK,208,Denmark,DNK,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,8,kg,3,3,,2059,2059.931,1693.28,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,530,8,kg,530,530,,544,544.106,309.317,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,276,Germany,DEU,0,World,W00,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,530,8,kg,530,530,,544,544.106,309.317,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,276,Germany,DEU,620,Portugal,PRT,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,530,8,kg,530,530,,544,544.106,309.317,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,276,Germany,DEU,620,Portugal,PRT,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,530,8,kg,530,530,,544,544.106,309.317,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,479,8,kg,479,479,,12707,12707.513,5423.703,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,438,8,kg,438,438,,12132,12132.879,4881.273,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,41,8,kg,41,41,,574,574.634,542.43,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,208,Denmark,DNK,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,420,8,kg,420,420,,11887,11887.121,4675.668,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,208,Denmark,DNK,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,420,8,kg,420,420,,11887,11887.121,4675.668,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,620,Portugal,PRT,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,54,8,kg,54,54,,710,710.142,637.785,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,620,Portugal,PRT,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,18,8,kg,18,18,,245,245.758,205.605,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,620,Portugal,PRT,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,36,8,kg,36,36,,464,464.384,432.18,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,899,"Areas, nes",_X ,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,5,8,kg,5,5,,110,110.25,110.25,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,899,"Areas, nes",_X ,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,5,8,kg,5,5,,110,110.25,110.25,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,4,8,kg,4,4,,8,8.511,6.615,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,724,Spain,ESP,0,World,W00,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,4,8,kg,4,4,,8,8.511,6.615,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,724,Spain,ESP,620,Portugal,PRT,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,4,8,kg,4,4,,8,8.511,6.615,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,724,Spain,ESP,620,Portugal,PRT,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,4,8,kg,4,4,,8,8.511,6.615,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,307,8,kg,307.5,307,,8227,8227.984,5724.936,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,180,8,kg,180.5,180,,3355,3355.802,2381.338,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,127,8,kg,127,127,,4872,4872.182,3343.598,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,56,Belgium,BEL,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,8,kg,3,3,,163,163.431,81.831,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,56,Belgium,BEL,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,8,kg,3,3,,163,163.431,81.831,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,203,Czechia,CZE,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,8,kg,1,1,,13,13.17,4.789,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,203,Czechia,CZE,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,8,kg,1,1,,13,13.17,4.789,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,208,Denmark,DNK,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,25,8,kg,25,25,,435,435.495,185.029,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,208,Denmark,DNK,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,25,8,kg,25,25,,435,435.495,185.029,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,251,France,FRA,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,20,8,kg,20,20,,66,66.542,57.609,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,251,France,FRA,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,20,8,kg,20,20,,66,66.542,57.609,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,620,Portugal,PRT,C00,All CPCs,2000,Water,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,53,8,kg,53,53,,2394,2394.37,1728.947,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,620,Portugal,PRT,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,152,8,kg,152,152,,1875,1875.248,1429.07,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,620,Portugal,PRT,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,205,8,kg,205,205,,4269,4269.618,3158.017,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,842,USA,USA,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,53,8,kg,53.5,53,,3279,3279.727,2237.662,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,842,USA,USA,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,8,kg,3.5,3,,1045,1045.059,767.239,0
